t,wm
0,0
0.0100502512562814,0.589855743397186
0.0201005025125628,5.32845244099556
0.0301507537688442,12.6463671034524
0.0402010050251256,19.3533193214936
0.050251256281407,25.7514184802648
0.0603015075376884,32.5534274683212
0.0703517587939698,39.1091040050704
0.0804020100502513,45.2665241105493
0.0904522613065327,51.0220678263271
0.100502512562814,54.6307653761196
0.110552763819095,54.9454283835228
0.120603015075377,55.0356820731324
0.130653266331658,55.1013959544782
0.14070351758794,55.1508849061508
0.150753768844221,55.1850319017642
0.160804020100503,55.2110649427605
0.170854271356784,55.2328510161543
0.180904522613065,55.2480571066343
0.190954773869347,55.2576095403521
0.201005025125628,55.26547519319
0.21105527638191,55.2733492671127
0.221105527638191,55.2771398690532
0.231155778894472,55.2793566094215
0.241206030150754,55.2828740105686
0.251256281407035,55.2853405934191
0.261306532663317,55.2863048624838
0.271356783919598,55.286009040911
0.281407035175879,55.2879355758767
0.291457286432161,55.2891488961613
0.301507537688442,55.2879580987412
0.311557788944724,55.2885943843836
0.321608040201005,55.2898116633671
0.331658291457286,55.28953915349
0.341708542713568,55.2891798213236
0.351758793969849,55.2895056683679
0.361809045226131,55.2907641827982
0.371859296482412,55.2900381075276
0.381909547738693,55.2885763065676
0.391959798994975,55.2897776787888
0.402010050251256,55.2911530364697
0.412060301507538,55.2888896092658
0.422110552763819,55.289345526401
0.4321608040201,55.2904057598319
0.442211055276382,55.2905127633583
0.452261306532663,55.2894469005438
0.462311557788945,55.2897102526607
0.472361809045226,55.2912050739453
0.482412060301508,55.2903260791041
0.492462311557789,55.2890510301377
0.50251256281407,55.2902359255544
0.512562814070352,55.2905664433993
0.522613065326633,55.2896232586884
0.532663316582915,55.2890891597715
0.542713567839196,55.2907025025386
0.552763819095477,55.2902300354275
0.562814070351759,55.2895815028572
0.57286432160804,55.2891292815036
0.582914572864322,55.2907471076057
0.592964824120603,55.2904049329664
0.603015075376884,55.2890385945266
0.613065326633166,55.2899072546697
0.623115577889447,55.2905240857125
0.633165829145729,55.2897022449013
0.64321608040201,55.2891132696579
0.653266331658292,55.2908411386877
0.663316582914573,55.2907069490502
0.673366834170854,55.289444148863
0.683417085427136,55.289749468233
0.693467336683417,55.2912049597902
0.703517587939699,55.2908241010887
0.71356783919598,55.2886412488105
0.723618090452261,55.2897519456669
0.733668341708543,55.2905397153159
0.743718592964824,55.2899131067193
0.753768844221106,55.2889184390921
0.763819095477387,55.2900440419975
0.773869346733668,55.2908914270121
0.78391959798995,55.2893113515256
0.793969849246231,55.2893403617384
0.804020100502513,55.2906841692633
0.814070351758794,55.2905448123309
0.824120603015075,55.2895310453186
0.834170854271357,55.2899171472747
0.844221105527638,55.2909250012677
0.85427135678392,55.2902291525785
0.864321608040201,55.2888678939782
0.874371859296482,55.2902250942665
0.884422110552764,55.290574357859
0.894472361809045,55.2897389349982
0.904522613065327,55.288912195106
0.914572864321608,55.2902951044932
0.924623115577889,55.2902481025892
0.934673366834171,55.2894375851293
0.944723618090452,55.2892957137865
0.954773869346734,55.2908751385337
0.964824120603015,55.2903119355318
0.974874371859296,55.2892368584115
0.984924623115578,55.2900339998099
0.994974874371859,55.2903705627784
1.00502512562814,55.2896858707865
1.01507537688442,55.2891415519117
1.0251256281407,55.2899422321561
1.03517587939698,55.2901449880332
1.04522613065327,55.2893408539997
1.05527638190955,55.2896583424465
1.06532663316583,55.2905935345976
1.07537688442211,55.2907068554413
1.08542713567839,55.2896096167362
1.09547738693467,55.2900678336116
1.10552763819095,55.2905921421448
1.11557788944724,55.2900474799246
1.12562814070352,55.2889092186057
1.1356783919598,55.2902420233079
1.14572864321608,55.2904064391094
1.15577889447236,55.2893280572929
1.16582914572864,55.2898318146303
1.17587939698492,55.2908852919042
1.18592964824121,55.2904088053194
1.19597989949749,55.2898557085344
1.20603015075377,55.2900496929945
1.21608040201005,55.2907552120344
1.22613065326633,55.2904417580214
1.23618090452261,55.2892832897357
1.24623115577889,55.2902102218656
1.25628140703518,55.2909625247358
1.26633165829146,55.2895721312685
1.27638190954774,55.2893447961269
1.28643216080402,55.2903952689328
1.2964824120603,55.2904109275965
1.30653266331658,55.2894545192882
1.31658291457286,55.2891866786888
1.32663316582915,55.2909921936491
1.33668341708543,55.2902974107823
1.34673366834171,55.2890124583762
1.35678391959799,55.2898874169025
1.36683417085427,55.2904921190661
1.37688442211055,55.2898686339251
1.38693467336683,55.2898113799944
1.39698492462312,55.2904267618361
1.4070351758794,55.2901315887698
1.41708542713568,55.2895182763753
1.42713567839196,55.2890648259799
1.43718592964824,55.2906141068421
1.44723618090452,55.29067774609
1.4572864321608,55.2893471068366
1.46733668341709,55.289911123361
1.47738693467337,55.2903028445842
1.48743718592965,55.2897503434825
1.49748743718593,55.2895930749943
1.50753768844221,55.2910804047396
1.51758793969849,55.2906018553576
1.52763819095477,55.2897004240212
1.53768844221106,55.2900462947634
1.54773869346734,55.2905699846484
1.55778894472362,55.2900926036607
1.5678391959799,55.2890079055
1.57788944723618,55.2897567560975
1.58793969849246,55.2906062065679
1.59798994974874,55.2901610010613
1.60804020100503,55.2890705377465
1.61809045226131,55.2905019327773
1.62814070351759,55.2906755997904
1.63819095477387,55.2897078957619
1.64824120603015,55.2890244059526
1.65829145728643,55.2905453486779
1.66834170854271,55.2904307396399
1.67839195979899,55.2898031007983
1.68844221105528,55.2905161983907
1.69849246231156,55.2907864251778
1.70854271356784,55.2897847492286
1.71859296482412,55.2889225001184
1.7286432160804,55.2898008847385
1.73869346733668,55.2909786716882
1.74874371859296,55.2894462155596
1.75879396984925,55.2896769493807
1.76884422110553,55.2903347122103
1.77889447236181,55.2905089547622
1.78894472361809,55.2895380704691
1.79899497487437,55.2903998660717
1.80904522613065,55.2906361122825
1.81909547738693,55.2898120856685
1.82914572864322,55.2895166366162
1.8391959798995,55.2902975074705
1.84924623115578,55.2908132210032
1.85929648241206,55.2895646367771
1.86934673366834,55.2892493281843
1.87939698492462,55.2898308501819
1.8894472361809,55.2904432282705
1.89949748743719,55.2893246716067
1.90954773869347,55.2902517557224
1.91959798994975,55.2906907423828
1.92964824120603,55.2901462011139
1.93969849246231,55.2896967512815
1.94974874371859,55.2903865001603
1.95979899497487,55.2908037441962
1.96984924623116,55.2896208941189
1.97989949748744,55.2891678152064
1.98994974874372,55.2898515885994
2,55.2909519218204
