t,wm_ref,wm,Te,Tl,f_Sa,f_Sb,f_Sc,Vs_a,Vs_b,Is_a,Is_b,Psis_a,Psis_b,Psir_a,Psir_b
0.385192596298149,0.201686371791241,0.192468229489604,3.40933737744715,0.00133360215057646,0,0,0,1.39237371444277e-13,0,-14.1809631618051,5.70126579280077,-0.310190657666723,0.204846577452445,-0.247434496831892,0.17961630578664
0.420210105052526,0.220021496499535,0.232782141415162,-0.112507082286045,0.0019507513772178,0,0,0,1.39237371444277e-13,0,-3.34029444037999,2.39389886319564,-0.282250658109207,0.191052031768987,-0.267468583524825,0.18045811791653
0.455227613806903,0.23835662120783,0.229769640619419,4.51291705864211,0.00190118558361757,0,0,0,0,0,-7.06881240121243,-1.27604709335627,-0.290094633067432,0.160432651945902,-0.258812447019833,0.166079646138735
0.490245122561281,0.256691745916125,0.248640696903699,2.41880652715918,0.00222568832612673,0,0,0,0,0,-10.7114178682222,3.55476788709478,-0.329977416839578,0.184777634861175,-0.282575314821729,0.169046433622753
0.525262631315658,0.275026870624419,0.262382911205014,-0.541597729804192,0.0024784210286068,0,0,0,0,0,-2.14470510572794,1.82925267434929,-0.29246690920345,0.165272870472997,-0.282975772598508,0.157177730973009
0.560280140070035,0.293361995332714,0.279640001619301,-2.77648307285708,0.00281522610780695,0,0,1443.24430800731,0,0,-8.21059150263088,7.39467816445952,-0.326062953731319,0.180941355305125,-0.289727960472468,0.148217089194588
0.595297648824412,0.311697120041008,0.317951845309522,-0.391031721569523,0.00363936674116749,0,0,0,0,0,-3.14639237050246,1.87305451941084,-0.318144454112607,0.147962910728764,-0.304220470008018,0.139673931388549
0.630315157578789,0.330032244749303,0.309214479349247,4.63156289927369,0.00344209003510215,0,0,6.71450044950033,0,0,-8.72447253030173,-1.4654566281834,-0.338480705510471,0.120101865547509,-0.299871593064192,0.126587069042181
0.665332666333167,0.348367369457598,0.365583751406632,0.230626664130679,0.00481145426951817,0,0,0,0,0,-4.94350782875065,1.55782882650294,-0.341566737822267,0.123182261511495,-0.319689833633918,0.116288275872179
0.700350175087544,0.366702494165892,0.370388372216819,3.89324962517962,0.00493906209386946,0,891.036579768465,0,0,0,-4.62112590289301,-2.71198700035379,-0.330099518583919,0.0870961245995195,-0.309649277151725,0.0990976995584456
0.735367683841921,0.385037618874187,0.398840491672231,-3.47119337045033,0.00572665945977732,0,1386.01298083231,0,0,0,-12.4683500372667,6.86425442338843,-0.385538779545323,0.119452169878954,-0.330361583796647,0.0890752307606286
0.770385192596298,0.403372743582481,0.416142319785198,0.602535631952702,0.00623428930123121,0,0,0,0,0,-6.57122477908642,0.888158145852123,-0.38365240315257,0.08241136444482,-0.354572231769791,0.0784809265181506
0.805402701350675,0.421707868290776,0.414673630003521,-2.38644549786193,0.00619044621262188,0,0,0,0,0,-7.25676562204309,3.57328351450187,-0.378966309736223,0.076985473122075,-0.346852359130654,0.0611723331832794
0.840420210105053,0.440042992999071,0.424216025666577,5.19983676134278,0.00647857783385168,0,0,997.204526167096,0,0,-12.191357542293,-3.19136871134195,-0.419034359196549,0.0324802934816894,-0.365082960692128,0.0466033150174656
0.87543771885943,0.458378117707365,0.465993915861186,-2.95089379197355,0.00781755730874631,0,0,0,0,0,-11.6294657260058,3.36303092158085,-0.439884181248717,0.0426236592530877,-0.388419367949571,0.0277409670833711
0.910455227613807,0.47671324241566,0.461027953148533,5.53184422315954,0.00765170197279395,0,0,955.525214568785,0,0,-12.0644716572298,-4.24732286844475,-0.461047003027618,-0.00947164199576571,-0.40765712287141,0.00932437869819434
0.945472736368184,0.495048367123954,0.501170788998588,-2.70753899609526,0.00904232415821497,0,0,0,0,0,-11.2893411450702,1.73054636169653,-0.474661431343673,-0.00718536772318341,-0.42470179880422,-0.0148436942111379
0.980490245122561,0.513383491832249,0.498370569747851,5.98789327510006,0.00894149197159522,0,0,881.75548111078,0,0,-12.2980028705269,-5.63165268614679,-0.492988892714111,-0.0634563904906622,-0.438565548031241,-0.0385341833242522
1.01550775387694,0.531718616540544,0.536789804323781,-2.44739572320124,0.0103733412607559,0,0,0,0,0,-11.3589775843062,0.111231064787375,-0.501795461066533,-0.0669120087974678,-0.451527660772126,-0.067404248606004
1.05052526263132,0.550053741248838,0.536141336329046,6.48980208764008,0.0103482229633884,0,0,732.348291810861,0,0,-12.9438086391096,-7.37622964294916,-0.51914682451541,-0.128717695040332,-0.461865543441422,-0.0960750706610269
1.08554277138569,0.568388865957133,0.573065960990351,-2.21836995004795,0.011822691390278,0,0,0,0,0,-11.7820576778845,-1.67804108839048,-0.524419966071523,-0.137456919947739,-0.47227987529193,-0.130030949283481
1.12056028014007,0.586723990665428,0.574428371269186,4.93437579524178,0.0118789096425327,356.40363058456,356.40363058461,0,1.39237371444277e-13,0,-9.7100804821111,-6.75434671243195,-0.522326511601588,-0.193942539675922,-0.479355708737098,-0.164051984021616
1.15557778889445,0.605059115373722,0.606863885463641,-0.00387107918182695,0.013258215970286,0,0,0,1.39237371444277e-13,0,-3.77825772913095,-1.57674017210877,-0.474875424880496,-0.198523129456889,-0.458155196006098,-0.191545453913516
1.19059529764882,0.623394240082017,0.627287462167129,1.78511018143733,0.0141657286411231,0,0,0,1.39237371444277e-13,0,-2.35317404899127,-2.59873457144856,-0.428114748295725,-0.219950107936624,-0.417701057250494,-0.208449718092011
1.2256128064032,0.641729364790311,0.635502557148576,-1.4299909444772,0.0145391336985659,0,0,0,1.39237371444277e-13,0,-3.35444801503163,-0.709742953263919,-0.39309286323036,-0.22527362930199,-0.378248153689727,-0.222132746527089
1.26063031515758,0.660064489498606,0.650616449908912,-1.5449392226836,0.0152388693152816,0,0,0,1.39237371444277e-13,0,-3.88760550691209,-1.19036294618226,-0.364616754679395,-0.244111082611501,-0.347412620258451,-0.238843273390782
1.29564782391196,0.678399614206901,0.67365253744134,-1.16000967676503,0.0163371133867271,0,0,0,1.39237371444277e-13,0,-3.71603672443401,-1.7668017796433,-0.333822898708058,-0.262777294916771,-0.317378021467644,-0.254958524401578
1.33066533266633,0.696734738915195,0.702355313062542,-2.28099402735296,0.0177590762280509,0,0,0,1.39237371444277e-13,0,-8.35214454967921,-5.25688750834582,-0.330512545047279,-0.299069525204595,-0.293551125664486,-0.275805796627053
1.36568284142071,0.71506986362349,0.732331560074316,-3.79005141878521,0.019307144025404,1994.40905233371,0,0,1.39237371444277e-13,0,-8.82297419276716,-5.11882248819611,-0.313032597560018,-0.324800788184644,-0.273987577756696,-0.302148049884089
1.40070035017509,0.733404988331784,0.717606245772779,-2.67775656573287,0.0185387322548321,0,1396.78472899805,0,1.39237371444277e-13,0,-6.59755345834494,-4.97730009371224,-0.2852036670945,-0.350460549190076,-0.256006981282393,-0.328434101364196
1.43571785892946,0.751740113040079,0.765325820504635,2.7716123231953,0.0210860780743321,1870.07455524291,0,0,1.39237371444277e-13,0,-2.87202303778626,-8.40146299672461,-0.244868175849984,-0.394633301196764,-0.232158380497994,-0.357453628909736
1.47073536768384,0.770075237748374,0.753990602168792,-2.74587209449763,0.0204662745986574,0,1472.02657435311,0,1.39237371444277e-13,0,-5.77112523905695,-6.24699703548479,-0.234039597521958,-0.411946254885819,-0.208500171210233,-0.384300914705435
1.50575287643822,0.788410362456668,0.795487856650258,-2.23556931356687,0.0227809831680646,0,0,0,1.39237371444277e-13,0,-5.84678056776302,-9.34177967450067,-0.20505956127716,-0.455108226356385,-0.179185331333121,-0.413767294781615
1.5407703851926,0.806745487164963,0.779092036630266,3.13286123327117,0.0218514843824098,281.143295111057,0,0,0,0,1.23864226549464,-3.56993761115887,-0.139077383263513,-0.442240552050318,-0.144558846852641,-0.426442219007636
1.57578789394697,0.825080611873257,0.817906181880846,0.824129979920409,0.0240829397035268,0,0,0,0,0,0.0870378877132957,-2.42791218055575,-0.0981090550287188,-0.419454936667137,-0.0984942308181018,-0.40871050093613
1.61080540270135,0.843415736581552,0.848811479371476,0.206147844665595,0.0259373143753031,0,0,0,0,0,-0.179537515727467,-2.47240480447217,-0.0567544307006917,-0.398954833867642,-0.0559599088417515,-0.388013501336988
1.64582291145573,0.861750861289847,0.866950422748876,1.49109438471847,0.0270577561617107,0,0,0,0,0,1.23044648589071,-2.55227949596322,-0.012573207074299,-0.377831278499295,-0.018018401218459,-0.366536470049647
1.68084042021011,0.880085985998141,0.871385002226606,-1.28140514527028,0.0273352466589179,0,0,0,0,0,-1.12279903473966,-2.62017197806653,0.0104305861946579,-0.356083267034015,0.0153993993849423,-0.344488008503668
1.71585792896448,0.898421110706436,0.903110468929491,1.61100153681817,0.0293619246058677,0,0,0,0,0,2.06193823665776,-2.66513852551248,0.0568120424667002,-0.333859421799116,0.0476871807676229,-0.322065169177077
1.75087543771886,0.91675623541473,0.928499570016149,-0.451529478452376,0.0310360158787357,0,0,0,0,0,0.19467662590284,-2.71515457101899,0.0777547206225287,-0.311258991688743,0.0768932024374419,-0.299243399023695
1.78589294647324,0.935091360123025,0.936491324320427,-0.981881235516471,0.0315725904740716,0,0,0,0,0,-0.172394580440162,-2.74342957366083,0.101182578074588,-0.288364425815814,0.10194548972549,-0.276223705499482
1.82091045522761,0.95342648483132,0.955041477004743,-1.78039927294268,0.0328357879991441,0,0,0,0,0,1.18689365551765,-6.97501147578916,0.134716835856242,-0.291660390605626,0.129464379567509,-0.260793309364037
1.85592796398199,0.971761609539614,0.953046311833622,4.825158354942,0.0326987088546172,104.940275081639,997.204526167172,997.204526167172,1.39237371444277e-13,0,9.68457617637809,-5.29137742588991,0.203043610509533,-0.27701417738652,0.160185673907673,-0.253597817793165
1.89094547273637,0.990096734247909,0.965575117558429,-1.25848279590204,0.0335640836424258,0,0,640.53363679242,1.39237371444277e-13,0,0.717166696786039,-3.14549229788786,0.190131234355171,-0.248977392818997,0.186957498688886,-0.235057391878395
1.92596298149075,1.0084318589562,0.988534110325606,2.88505619978134,0.0351792043121641,0,0,895.681573578392,1.39237371444277e-13,0,2.83420665045078,2.04119908618585,0.209643499362725,-0.188327356219864,0.197101055921796,-0.197360439282488
1.96098049024512,1.0267669836645,1.02216828170063,-0.49711460012908,0.0376138086787799,0,0,0,1.39237371444277e-13,0,0.918952565186506,-1.53285912439149,0.207846457166899,-0.166378079987881,0.203779742210911,-0.15959459478664
1.9959979989995,1.04510210837279,1.05203470563207,1.5433698034104,0.0398440253218738,0,0,0,1.39237371444277e-13,0,2.52142484781508,0.968658863463252,0.218806202124783,-0.119964792424032,0.207647937239884,-0.124251476673612
2.03101550775388,1.06343723308109,1.07228533582636,0.449376734482436,0.0413926543676113,0,0,0,1.39237371444277e-13,0,2.00805650688768,-0.16444532690149,0.217600960301535,-0.0924038357634773,0.208714545770039,-0.0916761025858493
2.06603301650825,1.08177235778938,1.08929626269313,-0.0974910689913856,0.0427163888208608,0,0,0,1.39237371444277e-13,0,1.82107780050167,-0.693496706810779,0.215680105306874,-0.0642884686295839,0.207621142735923,-0.0612194816803574
2.10105052526263,1.10010748249768,1.09573393399577,-0.466516681880008,0.0432227852039129,0,0,0,1.39237371444277e-13,0,1.70906268102204,-1.04319727616443,0.211700372803439,-0.0382301347315842,0.204137119781535,-0.0336135896282332
2.13606803401701,1.11844260720597,1.11351636596254,-0.622328461409461,0.0446370871600432,0,0,0,1.39237371444277e-13,0,1.76911385866379,-1.08956403588831,0.207824342852694,-0.0107339192429115,0.199995340507602,-0.00591218357546264
2.17108554277139,1.13677773191427,1.11925407179938,-0.671375761726162,0.0450982753659572,0,0,170.607277613889,1.39237371444277e-13,0,1.88626221648977,-0.968816752061881,0.202224366013579,0.0147782276595676,0.193876937585479,0.0190656106263065
2.20610305152576,1.15511285662256,1.15155131677976,1.81819373152226,0.047738540182524,0,0,0,1.39237371444277e-13,0,5.09530988747706,4.4881083851189,0.211913813723931,0.0677153758420292,0.189365127633056,0.0478537875671731
2.24112056028014,1.17344798133086,1.17811515243002,0.434437492639373,0.0499663945970674,0,0,0,1.39237371444277e-13,0,3.85241220479318,2.39262543513313,0.20092727585114,0.0872126074371716,0.183878885190538,0.0766243289886993
2.27613806903452,1.19178310603915,1.18025906700619,-0.291190851152161,0.0501484159987168,0,0,0,0,0,1.55104442791524,0.316066885452299,0.172710758213993,0.0977769045095949,0.165846796121321,0.0963781882114359
2.31115557778889,1.21011823074744,1.197525588829,1.99260874386252,0.0516265512311825,0,0,0,0,0,-0.646559816147259,4.17094577244082,0.138878005721435,0.131318902669536,0.141739279060101,0.112860879702968
2.34617308654327,1.22845335545574,1.23310629299622,0.151815236964818,0.0547398406793747,0,0,0,0,0,1.0150867175292,1.5678408617122,0.120534720048344,0.136327501487659,0.116042574868943,0.129389208780853
2.38119059529765,1.24678848016403,1.24273716596643,-0.344578834005836,0.0555982491758351,0,0,0,0,0,1.47630813640812,0.99742949003996,0.0990159195620893,0.144703268637585,0.0924826940122386,0.140289263412118
2.41620810405203,1.26512360487233,1.25811922291414,1.92590672476713,0.0569832132887329,0,0,0,0,0,-1.43863450781857,6.21059585723271,0.0620937355996875,0.178128698842874,0.0684602410002776,0.150644447734573
2.4512256128064,1.28345872958062,1.2870034177068,0.296832440725461,0.0596296014420984,0,0,0,0,0,0.286952063997619,3.44525253344041,0.0435398551322069,0.17802340014457,0.0422699830033078,0.162776846039731
2.48624312156078,1.30179385428892,1.29083127330671,-0.384118756546732,0.0599848410647579,0,0,0,0,0,1.00345327805491,2.37614833640331,0.0224390783643361,0.18074623300977,0.0179984155835834,0.170230871996184
2.52126063031516,1.32012897899721,1.31554057055469,0.0045247156461158,0.0623032925272703,0,0,0,0,0,-0.314438904589371,4.90324526364721,-0.0129473394158779,0.206575792146418,-0.011555827552827,0.184877065137039
2.55627813906953,1.33846410370551,1.32944133011138,-0.472059539078037,0.0636269245839081,0,150.310309598485,0,0,0,-0.465536992021067,5.55446982257457,-0.047470352777219,0.228285655328379,-0.0454101743526303,0.203705011717615
2.59129564782391,1.3567992284138,1.36716921504786,-0.474376874156064,0.0672894721731189,0,0,0,1.39237371444277e-13,0,-0.312815044020252,2.67355407391372,-0.0840654207831662,0.212929099323441,-0.0826810951213548,0.201097604695837
2.62631315657829,1.3751343531221,1.35873629584787,3.15542023171421,0.0664619165783925,1994.40905233434,0,0,1.39237371444277e-13,0,-7.23516328939581,2.42713160060064,-0.139604183493703,0.192206321340531,-0.107585831434337,0.181465339973
2.66133066533267,1.39346947783039,1.40406732248154,0.315380486055912,0.0709705821003389,0,0,0,1.39237371444277e-13,0,-2.88429882257656,2.56249399725106,-0.151805952779075,0.171301476684457,-0.139041832405866,0.15996146517784
2.69634817408704,1.41180460253868,1.4009274996643,-0.680360054208655,0.0706535460284885,0,0,0,1.39237371444277e-13,0,-1.51168850494024,2.68050604864212,-0.168798298016511,0.149273520288816,-0.162108500866222,0.137411260526348
2.73136568284142,1.43013972724698,1.42747168817588,1.11493576151663,0.0733563180581225,0,0,0,1.39237371444277e-13,0,-8.06904982668255,2.82290024223118,-0.228794653823731,0.126098467826804,-0.193086036367377,0.113606059546717
2.7663831915958,1.44847485195527,1.44854496213338,1.9620649717442,0.0755382204336184,0,0,0,0,0,-11.8055349393133,1.6476926143987,-0.280806302442373,0.0945850900040208,-0.228562315842915,0.087293422891164
2.80140070035018,1.46680997666357,1.45350136244309,4.90325421760991,0.0760559962048492,0,0,301.893018981307,0,0,-10.986196570564,-4.0641944557654,-0.306595852140768,0.0353488249213326,-0.257977749753876,0.0533344326702477
2.83641820910455,1.48514510137186,1.4972059832075,0.736045085573362,0.0806985341258727,0,0,0,0,0,-4.17866830945829,-0.817169927827816,-0.283353561416426,0.00328765615358462,-0.264861363283504,0.00690394418952518
2.87143571785893,1.50348022608016,1.48796927322576,-0.907565982151826,0.0797059332606523,0,0,0,0,0,-7.25159621168639,0.156135580147923,-0.302151744577931,-0.0352265852948346,-0.27006067058124,-0.0359175446794689
2.90645322661331,1.52181535078845,1.51957062259422,-3.7695791105676,0.0831276429009653,0,0,0,0,0,-11.1533768782468,1.09313558380338,-0.320593269949195,-0.0812426912376312,-0.271235331053481,-0.0860802323643306
2.94147073536768,1.54015047549675,1.54384294107635,-1.43741063023699,0.085804329094806,0,0,0,1.39237371444277e-13,0,-5.20242907898255,-0.954177415335093,-0.29674747979337,-0.146540163419424,-0.273724750498664,-0.142317565091052
2.97648824412206,1.55848560020504,1.57037055731867,0.404776824305987,0.0887782934699737,0,0,0,1.39237371444277e-13,0,-1.8259220158831,-1.9753311224492,-0.242402613240633,-0.18836962095864,-0.234322213172375,-0.179628028712187
3.01150575287644,1.57682072491334,1.55717243058281,-1.78996304008265,0.0872924312881975,0,410.079202799272,0,1.39237371444277e-13,0,-3.1435651168246,-0.252305151105644,-0.205928155054237,-0.206335359525725,-0.192016682623538,-0.205218813176822
3.04652326163082,1.59515584962163,1.59456907169674,3.91542977688348,0.0915358584794845,0,0,0,1.39237371444277e-13,0,0.211356949927682,-8.1474134656381,-0.152977914752112,-0.27725835120016,-0.153913249721386,-0.241202944807554
3.08154077038519,1.61349097432993,1.61207369411032,-3.01115342170782,0.0935562633265526,0,0,0,1.39237371444277e-13,0,-6.58227915230129,-7.1815052460232,-0.142246403564414,-0.30769090806112,-0.113117312371641,-0.275910013271866
3.11655827913957,1.63182609903822,1.61762972336947,1.03746617971387,0.0942021586233918,0,0,0,0,0,0.376774002802175,-3.37533463407459,-0.0658489693833457,-0.32772940055606,-0.0675163377876246,-0.312792259774404
3.15157578789395,1.65016122374651,1.64852201984089,-0.655705637070703,0.097834520893221,0,0,0,0,0,-0.78514605020918,-2.00242436510307,-0.0119762731403311,-0.308964080046734,-0.00850170295468458,-0.300102589886852
3.18659329664832,1.66849634845481,1.66946415646615,-0.753298065389709,0.100336010543388,0,0,0,0,0,-0.50943163955257,-2.45461781210347,0.0420475822215299,-0.290368045317392,0.0443020111726057,-0.279505426999667
3.2216108054027,1.6868314731631,1.69647666640885,0.0412252825782138,0.103609191595567,0,0,0,0,0,1.10833890226668,-2.90140719696184,0.0976016948531794,-0.267849153286288,0.0926968732542145,-0.255009321843083
3.25662831415708,1.7051665978714,1.70504344160073,2.81617812641924,0.104658460097777,0,0,0,0,0,6.06710806217892,-3.26599666728377,0.161906826559662,-0.241857726376582,0.135057563571806,-0.227404447724105
3.29164582291146,1.72350172257969,1.72356379613613,-1.09909861732356,0.106944251324165,0,0,0,1.39237371444277e-13,0,1.37693438676184,-3.62022303679319,0.182186504454626,-0.212894011439086,0.176093045579606,-0.196873146243775
3.32666333166583,1.74183684728799,1.72428191612399,-1.08465463628198,0.10703338398716,0,0,357.595963150179,1.39237371444277e-13,0,0.311908575240406,-2.08373460883629,0.19735666656045,-0.159266968040493,0.195976352368092,-0.150045649096414
3.36168084042021,1.76017197199628,1.75188689568222,2.68535976244612,0.110487929307728,0,0,0,1.39237371444277e-13,0,3.53986467492831,2.60254345626995,0.223329294859608,-0.0886698918388603,0.207664046008834,-0.100187137448891
3.39669834917459,1.77850709670458,1.76436564518542,-0.887029432829926,0.112067535969434,0,0,599.991825162834,1.39237371444277e-13,0,1.53499980094047,-1.78109468523374,0.219366411006416,-0.0619022919671157,0.212573452496467,-0.0540202699032235
3.43171585792896,1.79684222141287,1.79399521434875,-0.568355229794319,0.115863090960527,0,0,0,1.39237371444277e-13,0,2.46976740507356,-0.970732230052602,0.224837987281423,-0.0116555067722973,0.213908326247194,-0.00735964708620669
3.46673336668334,1.81517734612117,1.8184376855097,0.00746180559896386,0.11904176378097,0,0,0,1.39237371444277e-13,0,3.84014393694927,0.709640950347847,0.228452044581889,0.0415849580484514,0.211457945677156,0.0384445266752876
3.50175087543772,1.83351247082946,1.83746168365979,0.377880395148615,0.121545556766021,0,0,0,1.39237371444277e-13,0,5.46193539550645,2.86659807734671,0.230656805121271,0.0980096944914095,0.206485661579127,0.0853239066547046
3.5367683841921,1.85184759553776,1.84636457882445,-0.1496103266866,0.122726240721353,0,0,0,0,0,1.75676782430609,0.924236754623706,0.188526524774765,0.127584003125414,0.180752158331973,0.123493903619419
3.57178589294647,1.87018272024605,1.86194857968277,-0.469906669533881,0.124806697534182,0,0,0,0,0,1.95275643355821,0.97755845636031,0.152276098251038,0.156448902487533,0.143634407597353,0.152122834151214
3.60680340170085,1.88851784495434,1.88029111964558,-0.735178442556301,0.127277826382456,0,0,0,0,0,2.21300921350317,1.37717105235889,0.114343604985967,0.18189944795249,0.104550196700017,0.175804941742102
3.64182091045523,1.90685296966264,1.89934133140555,2.42129060924702,0.129869927218872,0,0,0,0,0,-1.39488388835228,8.37326562783386,0.0574977310876864,0.233449190945131,0.0636706233408109,0.196394302750483
3.6768384192096,1.92518809437093,1.92604020094418,0.585765404210672,0.133546711704544,0,0,0,0,0,-0.282371521745412,7.18941302745662,0.0173444839660669,0.249816741090094,0.0185940854516387,0.21800085135742
3.71185592796398,1.94352321907923,1.93911566833457,1.39004626665059,0.135366132241946,0,0,0,1.39237371444277e-13,0,-3.21762954918714,9.62838767980967,-0.0465343380015012,0.28321866532836,-0.0322951022604791,0.240609384215374
3.74687343671836,1.96185834378752,1.96119840806716,-0.442019689766333,0.138466777172115,0,0,0,1.39237371444277e-13,0,-0.504791857960753,3.06882483103317,-0.0881232956801661,0.24380413788288,-0.0858893995290484,0.230223419671232
3.78189094547274,1.98019346849582,1.97710889855974,2.5090142586381,0.14072269418988,0,0,0,1.39237371444277e-13,0,-6.28882889035567,3.30594403927205,-0.160776478457534,0.217486191726041,-0.132946016393513,0.202856130744125
3.81690845422711,1.99852859320411,2.00413443370456,0.63331802939021,0.144595974446605,0,0,0,1.39237371444277e-13,0,-5.19327660674649,3.76795106721505,-0.202757055266794,0.187749642033837,-0.179774829146176,0.171075024062273
3.85192596298149,2.01686371791241,2.01304456512442,2.32294578668938,0.14588468954197,0,0,0,1.39237371444277e-13,0,-12.7884905446772,4.22590500908101,-0.283416866538168,0.15417744370122,-0.226822927163297,0.135476205188952
3.88694347173587,2.0351988426207,2.03074226203891,3.26283755144161,0.148460965655631,0,0,0,0,0,-6.84175130504632,-1.75360295359835,-0.3047015266061,0.0808643425961177,-0.274424172353616,0.0886247032811281
3.92196098049025,2.053533967329,2.05537598753495,1.23259684004433,0.152084551244335,0,0,0,0,0,-4.78006511447849,-1.06106706168285,-0.303404435616335,0.0185876486773842,-0.282250827663023,0.0232832743848721
3.95697848924462,2.07186909203729,2.07020815384777,-0.854511465251478,0.154287427788407,0,0,0,0,0,-4.59764046426841,0.34156101723728,-0.29952832912148,-0.0397026211905674,-0.279182019696357,-0.0412141587277627
3.991995997999,2.09020421674559,2.08849660312049,3.41882957297544,0.157025493645525,0,0,0,0,0,-10.206293288459,-8.24716950859732,-0.316939618761584,-0.144449045621794,-0.2717728853155,-0.107952180760905
4.02701350675338,2.10853934145388,2.10910622939925,-0.0961204830314783,0.160139851570018,0,0,0,1.39237371444277e-13,0,-2.83774271054286,-1.85820193216669,-0.256983877918224,-0.179580746380253,-0.244425786065172,-0.171357495393131
4.06203101550775,2.12687446616217,2.11310882759081,-1.69373062061301,0.160748261946329,0,1021.49134254065,0,1.39237371444277e-13,0,-3.30093584751776,-0.73747299245147,-0.205513099671503,-0.216951698516997,-0.190905201844772,-0.21368809976157
4.09704852426213,2.14520959087047,2.14158428755844,3.80691206663717,0.165109811723793,0,0,0,1.39237371444277e-13,0,0.483514828197896,-8.6905584729555,-0.130021474507099,-0.287482514445685,-0.132161211701124,-0.249023484614605
4.13206603301651,2.16354471557876,2.15881743002776,3.94237352825275,0.167778097091264,0,0,0,0,0,2.54607368476827,-8.67636547708017,-0.058871835414424,-0.315447148579528,-0.0701391807869163,-0.277050928158622
4.16708354177089,2.18187984028706,2.17753403690454,0.225532301484831,0.170699562106848,0,0,0,0,0,0.259245621451225,-2.00773894644112,-0.000564974270540105,-0.285435700758846,-0.00171223484303339,-0.276550691553225
4.20210105052526,2.20021496499535,2.18598055474398,-1.37852722208739,0.172026444032178,1208.58814095043,0,0,0,0,-1.17363642873099,-2.6320170167936,0.0557915310469293,-0.266421261047787,0.0609853190599632,-0.25477358371154
4.23711855927964,2.21855008970365,2.21808191621737,2.8663408402858,0.177116150115533,0,0,0,0,0,6.04366809750133,-3.40727435371354,0.146995287958631,-0.240938094589553,0.120249755738318,-0.225859608388703
4.27213606803402,2.23688521441194,2.23760254550768,2.22474759371736,0.180247268718272,0,0,0,0,0,7.63036890022243,-4.09934573959219,0.208635966756803,-0.209246915239833,0.174868679410539,-0.191105749677516
4.30715357678839,2.25522033912024,2.23866747997907,-1.04474833311853,0.180418821145307,0,0,944.387758294707,1.39237371444277e-13,0,0.732007516863574,-2.14164806415985,0.21339100762621,-0.148539477318577,0.210151595681024,-0.139061869286422
4.34217108554277,2.27355546382853,2.27287471812857,0.240528705711707,0.185974541511287,0,0,0,1.39237371444277e-13,0,2.36222282606042,-0.430165335110242,0.236262224593297,-0.0769437359051571,0.225808489264569,-0.0750400905287657
4.37718859429715,2.29189058853683,2.27864641002264,3.27677253436951,0.186920263453854,0,0,1501.52183382002,1.39237371444277e-13,0,6.02759120955867,4.33847506338108,0.257060704757129,0.00381504465041204,0.230386318886605,-0.0153843592087536
4.41220610305153,2.31022571324512,2.31098163203219,0.229740361749268,0.192262900715897,0,0,0,1.39237371444277e-13,0,5.14251612236664,1.39480613349665,0.252761566662939,0.0536799464056464,0.23000397501076,0.0475073982473602
