t,f_01,f_02,f_05,f_1,f_2,f_5
0.0150300601202405,24093.8357209363,12075.7430519198,4871.64596212761,2451.61101341972,1195.93984962406,594.038643236397
0.0156312625250501,24142.3331420923,12137.4278215221,4928.09902740938,2541.13744075829,1195.93984962406,629.494364406457
0.0162324649298597,24142.3331420911,12137.4278215222,4928.09902740938,2541.13744075829,1195.93984962406,661.290322580647
0.0168336673346693,24153.7232512291,12137.4278215222,4928.09902740936,2541.1374407583,1195.93984962406,661.290322580645
0.017434869739479,24648.8232140903,12348.1758353337,5020.49570018117,2561.10769468485,1207.56929081843,661.290322580645
0.0180360721442886,26317.6753845133,13180.1786613315,5255.31578057853,2681.6932570416,1278.27404062082,661.290322580647
0.0186372745490982,27416.0845280353,13743.6278250069,5471.44771784723,2774.62324141867,1324.98257456073,661.218086329477
0.0192384769539078,28785.3983151072,14371.8329161535,5770.58243159979,2871.73575898141,1384.42863762898,645.191558915628
0.0198396793587174,30850.3113724101,15407.7178795415,6194.27443780845,3074.02129004554,1478.33939063043,620.970537579061
0.0204408817635271,32704.14614843,16339.8848536904,6562.03318701306,3273.22071443814,1554.77192095985,677.777061293867
0.0210420841683367,33299.7814151624,16670.1460624792,6740.70245745343,3311.12054069378,1579.1297633019,727.419354838709
0.0216432865731463,31563.9712894715,15807.2103151065,6415.89754221082,3193.49532885372,1528.18753232929,778.653331598909
0.0222444889779559,29521.2805622195,14786.590345617,6014.4029068823,2969.93253941605,1445.32699484182,762.914612786217
0.0228456913827655,27397.8029764144,13748.5478357339,5596.40880141915,2789.19919325816,1317.4268448334,727.419354838709
0.0234468937875751,26467.423712651,13262.9431409199,5378.52478008022,2674.78212141615,1302.93335209612,668.051448616783
0.0240480961923848,26613.1515557457,13343.7248928447,5398.79635700122,2702.88702824477,1300.43576556794,624.033370979892
0.0246492985971944,27764.8314796035,13879.0167614916,5510.4626059609,2822.28358715603,1359.59015643716,627.668849727641
0.025250501002004,29776.5008088525,14935.702849274,5935.77620106843,3011.84332032817,1436.40760923591,617.664157595079
0.0258517034068136,31745.2341611881,15910.4823005951,6324.4768575043,3208.35172072405,1528.14536340852,637.183934966417
0.0264529058116232,33283.4215436648,16735.6654267801,6623.10238527475,3365.93483988447,1592.94754497555,706.227672677092
0.0270541082164329,31752.9961262623,16011.8002705096,6389.75507799197,3343.47956823604,1536.39609624934,736.88521883725
0.0276553106212425,29816.7277130206,15035.8664498758,5989.95365385864,3141.58852640177,1460.23899228967,793.462945083516
0.0282565130260521,27704.8766598205,13976.6442604452,5582.55580877494,2929.55033780102,1334.09291247034,735.849110346075
0.0288577154308617,26018.2834325877,13121.3845510452,5251.80108781844,2724.38681705654,1286.83094483119,717.313781732957
0.0294589178356713,25908.7503308554,13019.3623945054,5229.10653278379,2704.00855160113,1295.43474356291,661.310127978764
0.030060120240481,26692.3808122596,13320.23304006,5380.6534868417,2748.31313820691,1330.99316731223,631.56274986717
0.0306613226452906,28379.6490943635,14219.2418355552,5644.61590509794,2858.59318918774,1410.85801687696,642.890273394904
0.0312625250501002,30432.3443138087,15250.0531501304,6047.36730591636,3055.895440209,1499.10078235768,650.780072178493
0.0318637274549098,32211.313618684,16142.4442543169,6421.12145875753,3252.11945726872,1586.21152462356,682.509740540395
0.0324649298597194,32278.6995601458,16138.7776527931,6437.42413033427,3306.99362693512,1586.29722607099,724.794776082842
0.0330661322645291,30491.1260386519,15262.7974434056,6118.20870250096,3151.74734750671,1490.85607296811,768.975065519989
0.0336673346693387,28437.1143595732,14238.4056229074,5698.94540945328,2935.07680474775,1388.91354491373,784.437107235346
0.0342685370741483,26400.7738211159,13241.3080615762,5311.21936107414,2756.50585336853,1305.37057365541,729.91287492076
0.0348697394789579,25927.9152305513,12985.2506317069,5180.35031029041,2642.54537106623,1287.3523481275,707.198183966811
0.0354709418837675,26105.8095132855,13066.4075856767,5254.56563053519,2649.94747215337,1331.7415397939,652.376978835783
0.0360721442885772,27428.9228045374,13731.8526536572,5396.84456167858,2785.3562305477,1393.57159763872,635.18545715291
0.0366733466933868,29441.0330426245,14739.8144837692,5813.87546584028,2995.73435783462,1494.19324340472,644.863870361356
0.0372745490981964,31338.1351745379,15680.8035273125,6190.4290474402,3174.22253392388,1567.71055360803,657.482575597007
0.037875751503006,32528.9545546809,16242.6800904628,6393.19888885317,3293.28908777721,1594.58646616541,700.983774297304
0.0384769539078156,31334.3627291788,15693.944860603,6201.06084655401,3209.8578199052,1527.56206695312,732.166559486281
0.0390781563126252,29418.698880072,14733.2822212376,5827.41103781385,3031.10420206769,1428.99332545173,793.548387096773
0.0396793587174349,27337.797845132,13673.809663766,5400.55054920542,2821.4464984535,1328.79463093711,790.702236692038
0.0402805611222445,26356.2377912785,13206.4590571741,5195.99469124851,2685.97384286433,1318.16549106446,727.419354838704
0.0408817635270541,26319.9744981627,13168.4103002942,5245.40071603517,2645.54265994242,1331.77148764946,671.42672594053
0.0414829659318637,26925.5546452089,13457.8964044218,5358.50531487611,2702.09015137243,1383.52159869832,649.787283140581
0.0420841683366733,29031.2978057867,14426.9620119565,5737.931583603,2833.73813621947,1469.02293761948,646.158669625783
0.042685370741483,31018.1875187783,15408.6424620009,6111.67824597024,3009.24170616111,1532.97379033555,651.085148059974
0.0432865731462926,32701.1896252673,16245.5591216183,6477.34927943024,3164.02568169513,1594.51604533396,677.469138627936
0.0438877755511022,32280.9127023168,16158.7765539386,6443.91087136338,3203.17624823306,1546.89006928719,725.3484468774
0.0444889779559118,30500.8807852757,15290.3094412217,6126.82581786027,3043.15144141899,1460.42328550782,755.420440722183
0.0450901803607214,28446.679653747,14261.2852457265,5689.94669904699,2817.37525646852,1377.35214981978,782.262626984952
0.0456913827655311,27020.2410816628,13478.8692739365,5412.79188530571,2683.9052989765,1358.11619777528,734.878761890591
0.0462925851703407,26748.9178136962,13422.9921472762,5346.84423351038,2619.5891361126,1336.32464772879,718.474450728601
0.0468937875751503,27041.1407293418,13683.0714003137,5434.3476001144,2639.55090486293,1378.93630927301,661.489712391175
0.0474949899799599,28676.0690479962,14360.5388869462,5727.64671442461,2800.77447235371,1452.79203261852,656.096583039472
0.0480961923847695,30736.6045196953,15392.3126429211,6141.76994742499,2991.940066285,1528.14536340853,620.107887357515
0.0486973947895792,32559.4709866932,16302.7899780823,6476.25571667981,3143.60693653728,1594.58646616543,628.987554459635
0.0492985971943888,33271.8191765405,16730.9266640201,6620.12157956136,3307.11837467085,1569.50581186541,690.254286320598
0.0498997995991984,31616.6650588959,15897.8146018318,6347.58386094985,3208.24250494617,1482.13269432721,727.419354838712
0.050501002004008,29612.6463605951,14918.8037750284,5936.03660162253,3014.62509254526,1405.28895809641,793.548387096773
0.0511022044088176,27711.2493492038,13922.5676703145,5570.84919597986,2850.89101148839,1337.98734474272,791.096889192596
0.0517034068136273,27235.7409285245,13655.8561579549,5449.83810940902,2742.95123795704,1328.54052874508,727.419354838704
0.0523046092184369,27408.6762848524,13791.4097135545,5549.71899019461,2734.0794879824,1347.18068556623,686.729196842025
0.0529058116232465,28392.9989905984,14239.7126458297,5718.06573002237,2830.60898924819,1429.15549349358,646.65427277761
0.0535070140280561,30464.4754347068,15303.1599914749,6133.63221580204,3026.68603013093,1520.88683675928,612.61688675884
0.0541082164328657,32388.3387345253,16262.6671415569,6502.97939823064,3219.43968505731,1592.09075764454,605.110886195953
0.0547094188376754,33926.1597078169,17051.4386211439,6855.98520520863,3373.24677974577,1594.58646616541,663.171342833894
0.055310621242485,32762.0001229066,16604.8474553036,6662.34065768031,3363.97774096582,1508.97197904582,726.587458083082
0.0559118236472946,30840.6563323637,15648.3965869506,6283.70873554943,3198.30028375458,1398.9913159653,743.410592208011
0.0565130260521042,28769.7105370111,14595.1935120503,5915.1428020124,2995.15541952424,1329.17943097017,790.32194836605
0.0571142284569138,27764.4867167526,14047.1872633229,5660.3112485149,2859.91479119378,1326.48866287813,738.613547828965
0.0577154308617234,27712.6710716895,14001.4255169034,5654.51844280899,2835.07636742009,1375.8983878854,725.875032459692
0.0583166332665331,28435.2042866962,14394.0964780132,5755.23307464762,2913.25944516445,1434.97074021686,657.072756428676
0.0589178356713427,30194.7135429248,15144.2821646163,6095.38656001775,3078.65527670752,1526.91680934626,623.553390666438
0.0595190380761523,32210.0497602298,16171.6418309846,6485.34488015065,3277.12873639838,1596.08364069988,642.923492374669
0.0601202404809619,33981.6926267973,17053.8437594683,6856.43752793885,3451.14396937442,1713.92991749189,658.366636691498
0.0607214428857715,34022.2362080661,17252.6418043804,6925.97701149386,3533.3980624737,1633.99937006569,700.117225237277
0.0613226452905812,32240.2852243617,16364.0667695431,6547.06590538524,3371.30513973596,1548.43267517459,727.419354838704
0.0619238476953908,30150.7146256622,15323.6736288518,6143.64162453995,3155.6759624193,1458.77362003038,769.63024730372
0.0625250501002004,28553.1421995416,14455.8311885127,5803.56358431285,2982.15582159063,1438.80204402205,765.238253736693
0.06312625250501,28266.7565074712,14289.6124993031,5714.14565243145,2886.32220750215,1452.91475917926,727.489526497047
0.0637274549098196,28514.9971323422,14499.0774951218,5842.78782387289,2920.02380055353,1502.32239745668,697.470017600404
0.0643286573146293,29863.2366626536,14972.0312558645,6058.75075470236,2991.31560110551,1584.34868779688,661.021156458488
0.0649298597194389,31982.4859868227,16037.5295703796,6472.50316656899,3203.12361032932,1663.56308316497,645.012527340176
0.0655310621242485,33886.4037209973,17003.3270920825,6848.08582542766,3405.43966342835,1749.48314286895,618.697826529806
0.0661322645290581,35154.0228161001,17701.8083600022,7083.93096583378,3498.39445972815,1799.6687677025,651.603789328484
0.0667334669338677,33689.5229971304,17099.6896530232,6821.58044422799,3469.96595038553,1724.2071821333,720.31945992334
0.0673346693386774,31686.2836522933,16102.1627449551,6415.69735403612,3250.58535296664,1599.1575277972,727.419354838704
0.067935871743487,29630.0550952561,15093.3578539939,6024.67908995684,3048.54901641215,1515.86265054899,791.952568371172
0.0685370741482966,29000.5186627894,14677.2355634785,5866.71565787119,2959.83020315319,1525.1461569182,763.617703888321
0.0691382765531062,29091.12902717,14678.7304989537,5899.35641349226,2911.73578608295,1610.82989966396,725.04705807631
0.0697394789579158,29638.8156868814,14960.7820583999,5980.65450387537,2975.74758478335,1664.54995451727,662.673412674922
0.0703406813627254,31742.1032850197,15884.0378679913,6319.44642669499,3127.18313753352,1768.90508972341,612.391081387286
0.0709418837675351,33781.9110920658,16897.0003841895,6721.68490341808,3302.24253494181,1850.87447613174,643.124762985335
0.0715430861723447,35483.84399484,17805.9733681154,7016.42169144512,3518.87919393011,1928.35417207607,657.34241774565
0.0721442885771543,35309.6152092374,17861.5110984215,7092.57749886456,3503.51599992764,1858.67296486156,696.817873941995
0.0727454909819639,33438.2463279015,16940.0224416566,6745.60048712265,3354.79132322919,1744.87416982274,727.419354838704
0.0733466933867735,31331.8649416697,15877.3989853175,6355.91910999393,3138.68277776878,1650.03238093757,755.11668498288
0.0739478957915832,30161.3462879496,15217.8869188383,6031.96924355782,3005.52003485538,1626.26266243014,781.09162641405
0.0745490981963928,29870.7291536859,15082.6535655891,6036.62991062562,2948.53160571354,1634.37889241975,728.290466427977
0.0751503006012024,30313.3662976356,15208.5263770608,6075.28257756027,3001.93738777605,1657.30030906306,695.183785397026
0.075751503006012,31642.8982946808,15773.1185972826,6299.97341847923,3092.86955682625,1721.76534076672,650.789995846213
0.0763527054108216,33755.1644869188,16835.1687989572,6712.24997647105,3291.80109260346,1795.18701248916,642.212679106223
0.0769539078156313,35620.5954226655,17797.3778431547,7090.69370449952,3463.75592726817,1919.07877867076,661.290322580655
0.0775551102204409,36460.2917369658,18270.500955774,7279.7385683202,3602.82015744517,1902.83550383446,679.187542176099
0.0781563126252505,35016.7275936488,17733.3019562535,7041.24133237549,3560.27419757347,1818.11133198005,725.881166704928
0.0787575150300601,32985.7178629946,16709.2188816659,6620.93134266106,3351.71580366311,1717.34555624192,727.874024707529
0.0793587174348697,31490.0632072269,15908.1298694604,6316.74194192533,3182.9703064661,1641.50595667848,791.783328374539
0.0799599198396794,30995.2939632467,15614.3297279027,6189.62538174771,3093.22353586759,1667.45508979153,776.23947314063
0.080561122244489,31085.4585945142,15627.9957238615,6231.42627104961,3122.5393143631,1674.93847212493,725.077844468251
0.0811623246492986,31678.3549666118,15936.0292453397,6350.66364298681,3183.09428544987,1679.42991443474,661.990744652878
0.0817635270541082,33752.817855711,16813.6289097694,6740.49151721357,3340.98440927509,1785.1706343543,657.740294537151
0.0823647294589178,35715.8526097896,17810.2866584356,7130.91675727774,3541.73575348241,1867.35924941242,664.98827530573
0.0829659318637275,37176.1005949713,18552.840605299,7406.66024007215,3660.80000353808,1952.36020379201,683.85449900621
0.0835671342685371,36487.7969359866,18476.6472397019,7306.13718314507,3734.38491227629,1865.77878860863,718.238604199094
0.0841683366733467,34572.8310412299,17546.6006027784,6923.67811812044,3567.19678949157,1777.98740793919,727.419354838716
0.0847695390781563,32899.1377530847,16614.4800322251,6563.70951404312,3350.08364290437,1694.20440913733,759.724332083518
0.0853707414829659,32233.6104090928,16237.6363836186,6447.97266415574,3270.15381459516,1690.05553307711,788.811930378992
0.0859719438877755,32173.597733931,16181.5867091584,6405.5659327053,3260.46019329125,1708.09194659153,728.609093671319
0.0865731462925852,32565.4471722092,16369.8189577897,6517.81565393269,3292.67684731685,1703.77371638498,690.802248623071
0.0871743486973948,33784.1371785396,16875.876693361,6673.90148348388,3423.34172603356,1764.45577667424,666.585583105369
0.0877755511022044,35801.9990224101,17896.8625299191,7074.44990777329,3620.91057594975,1829.59364339287,662.51132913483
0.088376753507014,37487.5323456907,18734.6274265505,7353.72683499723,3797.78114261759,1926.79197994988,695.52608530023
0.0889779559118236,37564.2052992889,18972.0950434904,7514.53834967895,3827.50799091299,1917.9879973233,708.776427797308
0.0895791583166333,35823.9757484039,18146.9713155775,7193.99619530329,3749.17447540939,1826.99481565055,727.419354838711
0.0901803607214429,34158.5405236378,17264.3082988447,6796.51600768034,3539.3910420189,1742.51946850205,737.245657753557
0.0907815631262525,33408.1441932556,16848.2691694892,6655.47978353516,3453.71104527723,1695.65710185673,793.349365844427
0.0913827655310621,33199.9279485153,16693.5594328205,6630.85657379238,3407.29912147536,1715.63718241121,742.229509377111
0.0919839679358717,33473.3306721321,16824.8841566357,6701.42009655635,3442.59899541336,1729.4103451285,721.082836117027
0.0925851703406814,34215.9772049461,17144.4716026392,6826.48703440682,3478.00758308892,1744.94027140749,697.048699202164
0.093186372745491,36063.8876804692,17958.4870491488,7144.54501109047,3596.01368614003,1821.54663451041,688.2988422197
0.0937875751503006,37798.3504209115,18861.6915873301,7521.20537957078,3799.77498817439,1926.79197994989,695.953608415685
0.0943887775551102,38160.4304863984,19209.9785562675,7636.81932054562,3893.36508024017,1968.25925707548,723.498733335447
0.0949899799599198,36699.7440221153,18541.6442746983,7440.66244272149,3829.22744674058,1860.66479623867,727.419354838704
0.0955911823647295,35249.3978152372,17686.1589709685,7078.50663451647,3609.9530061411,1772.9703965357,731.586918577803
0.0961923847695391,34465.3289381603,17289.7725164731,6922.78935393858,3538.18281456779,1738.78925783007,793.548387096773
0.0967935871743487,34214.8360193967,17154.7079527871,6874.23542870233,3467.6900140366,1726.98902409479,762.397895740564
0.0973947895791583,34398.3908273061,17232.5626207983,6925.77075556181,3487.62915944769,1761.59021784137,727.281993308286
0.0979959919839679,34990.6690425741,17507.6394647845,7031.60919930386,3565.35730057604,1772.22711328012,683.132718304618
0.0985971943887776,36278.1196606108,17992.4700939006,7275.49543598891,3578.81498955993,1813.02611720207,700.827811093246
0.0991983967935872,37932.644232096,18872.4158070274,7648.70563833599,3790.50537277209,1922.40146573618,720.593868956561
0.0997995991983968,38501.3504876027,19250.7596368468,7763.44356755496,3942.91168930978,1942.98369604937,748.832537120858
0.100400801603206,37174.8338064588,18703.1697891496,7596.34501031,3873.06495412085,1866.52412869561,727.72131867087
0.101002004008016,35901.8872738323,18014.4956237934,7328.86800060947,3684.59568425951,1801.14058916324,732.508934092413
0.101603206412826,35242.2923271678,17637.8943249932,7194.38663053268,3592.22711886861,1793.0135626564,793.548387096772
0.102204408817635,35017.9172089762,17506.7091959517,7114.26589686166,3531.11391953483,1768.53428865737,783.379577866775
0.102805611222445,35163.8659047338,17582.522259284,7154.05018037221,3570.14609511383,1800.64682240348,728.479829521285
0.103406813627255,35703.3480851908,17790.0716942965,7266.59716826535,3630.77499306598,1827.2166257667,720.110369496124
0.104008016032064,36549.4971301514,18204.0924024305,7358.85057471289,3668.31177935714,1809.33962355979,713.581912204945
0.104609218436874,38149.3511505039,18992.1625483988,7658.56789799927,3807.72689402111,1926.46127543873,708.795274486394
0.105210420841683,38587.1856593864,19321.5134268137,7798.96932384563,3943.21830380064,1958.49918917968,742.481343486508
0.105811623246493,37325.991233788,18764.7151381787,7531.33923043664,3878.57819905215,1897.39272860568,727.419354838702
0.106412825651303,36343.1234325943,18246.4621129839,7355.47157383275,3719.15372395713,1832.39903797494,738.896562320633
0.107014028056112,35841.7278651413,17938.0115846578,7229.90852460523,3628.18950112635,1806.46423239924,793.548387096763
0.107615230460922,35678.2669568962,17825.3525624111,7199.67960385034,3601.16832430701,1789.24767178682,768.064904929036
0.108216432865731,35815.6559247119,17874.0454039088,7212.5439839336,3623.65112536137,1837.91692614856,729.976217562214
0.108817635270541,36322.2855083132,18105.3208257994,7297.35889792415,3657.20143915461,1845.63692829367,739.882095198921
0.109418837675351,37033.2657825534,18413.4017934156,7442.60699213146,3729.28871961927,1829.40491895566,708.031520116205
0.11002004008016,38375.4432000262,19131.3596780789,7658.53227232569,3811.70616113748,1926.79197994987,726.445223286028
0.11062124248497,38530.4711288351,19333.7533803966,7789.72822018372,3942.72159255241,1970.77816730479,790.780066620588
0.11122244488978,37339.6423019958,18712.4797520823,7518.54451809049,3877.8886351379,1899.39355834654,727.419354838723
0.111823647294589,36625.9532766584,18330.2316894777,7396.04835814821,3720.52524056992,1856.60855280435,757.054376252658
0.112424849699399,36227.822524395,18099.6831461908,7267.58708191514,3690.95337081724,1817.60674003518,793.548387096776
0.113026052104208,36151.4452437347,18051.3881861387,7261.03673672752,3672.72380148912,1836.60850626916,784.117626742729
0.113627254509018,36347.3682550689,18120.2100865394,7319.60907888946,3712.24618799766,1860.73388805822,728.193827324181
0.114228456913828,36714.6590196599,18367.0153681906,7361.62289221713,3726.14942967228,1856.67391436855,744.563960654836
0.114829659318637,37448.6434955602,18652.8948058403,7524.78794375065,3753.18949002229,1874.77773364098,727.054030468816
0.115430861723447,38579.1625818154,19170.924432431,7658.53227232494,3820.18856579549,1926.79197994989,742.745624807201
0.116032064128257,38183.6797141586,19204.5421355233,7621.57140859204,3988.90235184336,1975.9027363159,783.412493591688
0.116633266533066,37292.9247282284,18678.0286770214,7405.698783298,3869.3938198781,1873.50158861419,732.385308005888
0.117234468937876,36761.5132980536,18403.614979908,7322.01690079628,3792.25164284364,1861.12251070829,780.07686630589
0.117835671342685,36515.2121054648,18251.404785814,7260.49682729089,3734.63737347629,1853.20726990937,793.548387096766
0.118436873747495,36499.7104033812,18235.31956155,7251.16886125242,3705.1664308654,1855.93238316582,762.085718579023
0.119038076152305,36715.8498658876,18322.9133267131,7298.7496553193,3747.38926889401,1894.64213054008,749.154563425638
0.119639278557114,37142.4177702569,18520.3089782231,7365.21754586627,3747.51051410943,1862.37361026503,739.439856602128
0.120240480961924,37728.7593152989,18814.6169998184,7546.03766556324,3818.05194452888,1913.99068049785,742.630089451881
0.120841683366733,38573.4717546816,19273.1683539571,7658.39029878318,3873.66070668813,1940.64135116256,745.244027407907
0.121442885771543,37834.8065313119,18934.4533977503,7515.43980434674,3984.54798664227,1972.27749313899,788.369034081682
0.122044088176353,37209.3589752806,18585.8476211154,7345.30223593439,3842.4020211575,1877.05234497928,727.419354838719
0.122645290581162,36842.6157219993,18368.4190432749,7293.84225544387,3777.55757840045,1874.53783897062,793.548387096781
0.123246492985972,36688.0152181203,18300.0658596299,7269.93115860076,3740.86120733041,1855.16035029907,793.548387096791
0.123847695390782,36745.5633249806,18307.5153522409,7272.2860137253,3744.69476727427,1871.3277667653,745.761082429418
0.124448897795591,37011.6749402402,18426.8842324117,7301.20073970981,3752.48866433161,1910.82323010689,772.315530882977
0.125050100200401,37439.7522304186,18646.9588544628,7370.88235612654,3845.97908809236,1873.85693824578,729.279436951931
0.12565130260521,38211.3907514926,19006.7689270995,7484.79777619728,3877.58127881651,1915.50749274992,734.730878756064
0.12625250501002,38545.0057949491,19206.4791901022,7591.93633952197,3941.53309552099,1967.29185984822,765.813324772647
0.12685370741483,37665.9010160034,18796.2850686759,7408.19320979363,3967.83876906931,1953.07098986081,780.725147943998
0.127454909819639,37194.7392990182,18533.3511725009,7345.53436485097,3830.82952457071,1890.00506051677,745.933203600915
0.128056112224449,36882.6857512891,18361.2781736665,7279.87783573287,3777.30079227617,1888.15032493618,793.548387096753
0.128657314629259,36829.9255351804,18313.2304008175,7268.22030774691,3763.27663147454,1878.04310765913,793.548387096772
0.129258517034068,36962.0203747183,18366.0107523816,7289.52431817844,3772.76894322544,1877.99179324503,736.090919292506
0.129859719438878,37268.5800192575,18506.782157211,7331.53449751813,3813.54471121137,1922.1748206481,788.261588020557
0.130460921843687,37768.6504415241,18734.2733234045,7423.81010484242,3860.44446475995,1912.3859912519,749.535156780104
0.131062124248497,38570.4399528584,19102.5239746804,7577.72552255897,3820.35002228629,1926.79197994984,755.247601448626
0.131663326653307,38159.3429229392,19073.1008623902,7644.80604335745,3960.467417612,1992.91585768841,781.288256945545
0.132264529058116,37480.6605527511,18693.8376628433,7481.58220246581,3884.80000276468,1932.02202205595,758.20870620528
0.132865731462926,37042.4942623067,18483.4950107495,7400.55443159913,3851.09360143298,1892.64362284067,780.073482498649
0.133466933867735,36853.8673597921,18372.3052510025,7343.94289470048,3757.96150725555,1893.31902721348,793.548387096791
0.134068136272545,36848.2097956835,18364.1226175761,7331.38106774206,3762.18066745275,1874.87227418139,783.442177066968
0.134669338677355,37056.0496291936,18464.7379298959,7366.19806295508,3783.18377511126,1890.73735695596,744.962009991969
0.135270541082164,37442.2142678929,18628.8019832383,7418.53456441345,3769.72880422917,1885.15576692381,755.167357463035
0.135871743486974,38148.3214636967,18939.7225346789,7591.93633952257,3842.93338520117,1955.08503268564,742.092239757886
0.136472945891784,38614.3947217541,19280.372098093,7665.45056203827,3874.6370654116,1926.79197994985,747.131226251375
0.137074148296593,37886.5377324417,18972.8080159517,7687.10923378181,4000.76168494365,1993.23308270677,793.548387096761
0.137675350701403,37323.9755700908,18709.8519759543,7495.96326118516,3861.46989374377,1915.19264290824,734.799936040143
0.138276553106212,36961.3403483149,18494.6885394678,7425.46141233528,3794.57420472373,1923.99506431449,791.921423156579
0.138877755511022,36847.1960952961,18407.2294540732,7401.27477912298,3753.06800357643,1886.35102143336,793.548387096793
0.139478957915832,36912.3006417997,18428.7338493784,7419.83620725242,3753.55643063601,1888.95186387541,769.301569731135
0.140080160320641,37209.8574478912,18569.1964728151,7478.40886516126,3777.22011098189,1924.72839948748,775.53226834355
0.140681362725451,37732.720786864,18804.2211081581,7528.9271846829,3829.93180674153,1883.89689674242,733.158105974695
0.141282565130261,38481.0116657129,19235.6746120801,7723.25728586327,3876.10068548118,1950.16341201585,744.622760493262
0.14188376753507,38654.4847928733,19473.2358455149,7778.99297510969,3944.72400397656,1947.05874732745,762.180029372789
0.14248496993988,37697.6781274672,18941.9241643582,7539.06446475643,3944.68107141321,1965.77482948449,790.295249750343
0.143086172344689,37199.2970642342,18663.3100123588,7450.46628393623,3797.79428626756,1873.30605321029,734.580689266044
0.143687374749499,36842.7594213557,18492.5427155492,7386.59832920919,3762.01709522287,1900.92580743007,793.548387096792
0.144288577154309,36792.3659212256,18435.2062334067,7373.1267606609,3750.299254669,1872.55349003755,793.548387096778
0.144889779559118,36964.6084065946,18491.9855636948,7408.76004988102,3760.11134957364,1883.88135121735,749.253816286304
0.145490981963928,37334.1301961535,18685.3050116693,7458.74447391699,3790.04228635218,1925.28284793286,786.229528602773
0.146092184368737,38003.958364976,18945.5181804597,7599.09768969588,3864.36057898179,1905.06814080808,744.855844075398
0.146693386773547,38854.7687706448,19406.5466816675,7658.53227232569,3837.15984392439,1926.79197994984,732.148612104425
0.147294589178357,38342.0025998435,19269.3519115157,7734.90892315468,3945.45966280578,1981.953173295,781.194329785932
0.147895791583166,37541.2006634409,18811.8892148815,7553.77382664172,3889.75548268906,1940.30806250711,756.883076309157
0.148496993987976,37015.9814797633,18540.3273413666,7449.35127320128,3809.65547725466,1880.08209297864,764.156818596075
0.149098196392786,36783.3019569443,18414.7196426718,7386.5929408221,3744.30727399438,1890.65547678093,793.548387096769
0.149699398797595,36788.5897915819,18390.8932956229,7377.27906818586,3723.71494385651,1872.93637198282,786.639466420452
0.150300601202405,37028.6484247164,18514.5864942278,7425.7949911623,3749.56660269533,1884.35290295514,733.183183336746
0.150901803607214,37501.981027892,18756.8937167975,7519.55781620872,3769.00202496677,1881.60530575866,752.318692458572
0.151503006012024,38373.216826777,19153.9137492065,7715.06799853653,3802.44992226893,1940.41527084052,734.609374159268
0.152104208416834,38971.6089442056,19507.0038648336,7718.97354277006,3841.34053891226,1926.79197994985,768.450683016515
0.152705410821643,38104.7744762242,19069.7337300351,7720.4124047586,3953.6444283418,1989.43492926034,791.232594840592
